ID,Name,Exercise type,BodyPart,Equipment,Gender,Target,Synergist,Type,Regions,category
7319,Glute Bridge Walk,Strength,Hips,Body weight,Male,,,,,strength
7320,Kneeling Incline Finger Press,Strength,Forearms,Body weight,Male,,,,,strength
7321,Kneeling Finger Push-up,Strength,Chest,Body weight,Male,,,,,strength
7322,Resistance Band Standing Around the World,Strength,Shoulders,Resistance Bands,Male,,,,,strength
7323,Resistance Band Y Press,Strength,Shoulders,Resistance Bands,Male,,,,,strength
7324,Kneeling Finger Press,Strength,Forearms,Body weight,Male,,,,,strength
7326,Dumbbell Reverse Lunge from Deficit,Strength,Thighs,Dumbbells,Male,,,,,strength
7327,Lever Leg Extension (Inward Toes),Strength,Thighs,Leg Extension Machine,Male,,,,,strength
7328,Dumbbell Hyperextension,Strength,Hips,Dumbbells,Male,,,,,strength
7329,Dumbbell Jefferson Curl,Strength,Hips,Dumbbells,Male,,,,,strength
7330,Bodyweight Rainbow Leg Raise,Strength,Waist,Body weight,Male,,,,,strength
7331,Crab Knee to Elbow,Strength,Waist,Body weight,Male,,,,,strength
7332,Half Jackknife,Strength,Waist,Body weight,Male,,,,,strength
7333,Standing Turn and Knee Raise,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7334,Elevanted Knee Tuck V Tuck,Strength,Waist,Body weight,Male,,,,,strength
7335,Lying Spiderman Crawl,Strength,Waist,Body weight,Male,,,,,strength
7336,Reverse Lunge Knee Drive,Strength,Thighs,Body weight,Male,,,,,strength
7337,Glute Bridge Hip Abduction,Strength,Hips,Body weight,Male,,,,,strength
7338,Mini Squat Hop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7339,Side Crunch Squat,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7340,Twist Turn Chop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7341,Hopping Pendulum,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7342,Wide Plank Side Tap,Strength,Waist,Body weight,Male,,,,,strength
7359,Kettlebell Side Bend,Strength,Waist,Kettlebells,Male,,,,,strength
7360,Dumbbell Standing Hammer Curl to Press,Strength,Shoulders,Dumbbells,Male,,,,,strength
7361,Dumbbell Standing Front to Lateral Raise,Strength,Shoulders,Dumbbells,Male,,,,,strength
7362,Dumbbell Step-up Biceps Curl,Strength,Thighs,Dumbbells,Male,,,,,strength
7363,Barbell Lunge Twist,Strength,Thighs,Barbells,Male,,,,,strength
7364,Bodyweight Rear Lunge Twist,Strength,Thighs,Body weight,Male,,,,,strength
7365,Bodyweight Standing Straight Arm Chest Fly,Strength,Chest,Body weight,Male,,,,,strength
7366,Prayer Push Hold,Strength,Chest,Body weight,Male,,,,,strength
7367,45 degrees Twisting Hyperextension,Strength,Hips,Body weight,Male,,,,,strength
7368,Cable Front Seated Row,Strength,Back,Cable,Male,,,,,strength
7370,Downward Punch,Strength,Shoulders,Body weight,Male,,,,,strength
7371,Cable Front Raise (rope attachment),Strength,Shoulders,Cable,Male,,,,,strength
7372,Elevated Single Leg Hip Thrust,Strength,Hips,Body weight,Male,,,,,strength
7373,Reverse Lunge High Knee,Strength,Thighs,Body weight,Male,,,,,strength
7374,Smith Sumo Deadlift,Strength,Hips,Smith Machine,Male,,,,,strength
7375,Kneeling Single Kickback Fire Hydrant,Strength,Hips,Body weight,Male,,,,,strength
7376,Lying Side Reverse Crunch,Strength,Waist,Body weight,Male,,,,,strength
7377,Russian Twist Chop,Strength,Waist,Body weight,Male,,,,,strength
7378,Lying Flat Hip Raise,Strength,Waist,Body weight,Male,,,,,strength
7379,Weighted Dumbbell Lying Flat Hip Raise,Strength,Waist,Dumbbells,Male,,,,,strength
7380,High Lunge,Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
7381,Seated Single Leg Hamstring Stretch,Stretching,Thighs,Body weight,Male,,,,,mobility
7382,Lever Ab Coaster Crunch,Strength,Waist,Hammerstrength Machine,Male,,,,,strength
7383,Cable Donkey Diagonal Kickback,Strength,Hips,Cable,Male,,,,,strength
7384,Lever Hip Thrust (plate loaded),Strength,Hips,Hammerstrength Machine,Male,,,,,strength
7385,Pull-up (negative),Strength,Back,Body weight,Male,,,,,strength
7386,Side Wall Plank,Strength,Waist,Body weight,Male,,,,,strength
7388,Standing Obliques Rotation,Strength,Waist,Body weight,Male,,,,,strength
7389,Wall Plank,Strength,Waist,Body weight,Male,,,,,strength
7390,Reverse Crunch Leg Drop,Strength,Waist,Body weight,Male,,,,,strength
7391,Alternate Bent Leg 45 degrees extension,Strength,Waist,Body weight,Male,,,,,strength
7392,Lying Legs Triangle Drop,Strength,Hips,Body weight,Male,,,,,strength
7411,Weighted Full Squat from Deficit,Strength,Thighs,Body weight,Male,,,,,strength
7412,Reverse Lunge High Knee Forward Lunge,Strength,Thighs,Body weight,Male,,,,,strength
7415,Planche Dip on Parallel Bars,Strength,Waist,Body weight,Male,,,,,strength
7416,Cable Standing Neutral grip Fly,Strength,Chest,Cable,Male,,,,,strength
7417,Overhead Sit-up with Legs on Bench,Strength,Waist,Body weight,Male,,,,,strength
7436,90 degrees Heel Touch against Wall,Strength,Waist,Body weight,Male,,,,,strength
7437,Side Plank Lift against Wall,Strength,Waist,Body weight,Male,,,,,strength
7438,Front Plank against Wall,Strength,Waist,Body weight,Male,,,,,strength
7439,Crunch Bent Knee against Wall,Strength,Waist,Body weight,Male,,,,,strength
7440,Split Squat against Wall,Strength,Thighs,Body weight,Male,,,,,strength
7441,Lying Twist Toe Touch against Wall,Strength,Waist,Body weight,Male,,,,,strength
7442,Low Plank Leg Raise,Strength,Waist,Body weight,Male,,,,,strength
7443,Forward Lunge Punch,Strength,Thighs,Body weight,Male,,,,,strength
7444,V Sit against Wall,Strength,Waist,Body weight,Male,,,,,strength
7445,Mountain Climber against Wall,Aerobic,Cardio,Body weight,Male,,,,,strength
7446,Cross Mountain Climber against Wall,Strength,Waist,Body weight,Male,,,,,strength
7447,Long Plank against Wall,Strength,Waist,Body weight,Male,,,,,strength
7448,Mountain Climber Burpee,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7449,Dumbbell Standing Front and Lateral Raise,Strength,Shoulders,Dumbbells,Male,,,,,strength
7450,Alternate Leg Raise with Head-up,Strength,Waist,Body weight,Male,,,,,strength
7451,Mountain Climber Low Lunge,Strength,Waist,Body weight,Male,,,,,strength
7453,Ring Support Hold,Strength,Chest,Body weight,Male,,,,,strength
7455,Single Leg Lateral Hop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7456,Broad Long Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7457,Backward Run,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7458,Reverse Lunge Forward Lunge,Strength,Thighs,Body weight,Male,,,,,strength
7459,Deadlift Jump,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7460,Rotational Push-up Knee Tap,Strength,Chest,Body weight,Male,,,,,strength
7461,Somersault Stand-up,Strength,Waist,Body weight,Male,,,,,strength
7462,Static Lunge Rotational Chop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7463,Spider Mountain Climber,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7464,Aztec Push-up,Strength,Waist,Body weight,Male,,,,,strength
7465,Kettlebell Arm Bar,Strength,Waist,Kettlebells,Male,,,,,strength
7466,Kettlebell Forward Lunge,Strength,Thighs,Kettlebells,Male,,,,,strength
7467,Kettlebell Leg Raise,Strength,Waist,Kettlebells,Male,,,,,strength
7468,Kettlebell Snatch and Swing,Strength,Hips,Kettlebells,Male,,,,,strength
7469,Dumbbell Goblet Squat with Calf Raise,Strength,Thighs,Dumbbells,Male,,,,,strength
7470,Dumbbell Glute Bridge Skull Crusher,Strength,Upper Arms,Dumbbells,Male,,,,,strength
7471,Dumbbell Side Plank Row,Strength,Waist,Dumbbells,Male,,,,,strength
7472,Dumbbell Romanian Deadlift to Bent Over Row,Strength,Hips,Dumbbells,Male,,,,,strength
7473,Dumbbell Side Plank Raise,Strength,Waist,Dumbbells,Male,,,,,strength
7474,Dumbbell Split Stance Bent Over Row,Strength,Back,Dumbbells,Male,,,,,strength
7475,Dumbbell Bent Over Reverse Fly to Hammer Curl,Strength,Shoulders,Dumbbells,Male,,,,,strength
7476,Dumbbell Plank Row,Strength,Waist,Dumbbells,Male,,,,,strength
7478,Dumbbell Split Stance Biceps Curl,Strength,Upper Arms,Dumbbells,Male,,,,,strength
7479,Dumbbell Split Stance Single Arm Overhead Press,Strength,Shoulders,Dumbbells,Male,,,,,strength
7480,Dumbbell Bear Crawl Push-up,Strength,Chest,Dumbbells,Male,,,,,strength
7481,Dumbbell Lateral Walk,Strength,Hips,Dumbbells,Male,,,,,strength
7482,Barbell Romanian Deadlift to Row,Strength,Hips,Barbells,Male,,,,,strength
7491,Glute Bridge Abduction against Wall,Strength,Hips,Body weight,Male,,,,,strength
7492,Assisted Partial Range Inverse Leg Curl,Strength,Thighs,Body weight,Male,,,,,strength
7493,Squat and Double Knee To Elbow,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7494,Forward Sideward Hop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7495,Side Shuffle Overhead Punches,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7496,Alternate Frog Crunch,Strength,Waist,Body weight,Male,,,,,strength
7497,Lying Single to Double Toe Tap,Strength,Waist,Body weight,Male,,,,,strength
7498,Sit-up to Mountain Hop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7499,Double Plank Jack to 4 Mountain Climber,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7503,Assisted Partial Range Inverse Leg Curl against Wall,Strength,Thighs,Body weight,Male,,,,,strength
7505,Suspender Scapula Retraction,Strength,Back,Suspension Trainer,Male,,,,,strength
7506,Suspender Internal Rotation,Strength,Chest,Suspension Trainer,Male,,,,,strength
7507,Suspender External Rotation,Strength,Back,Suspension Trainer,Male,,,,,strength
7508,Suspender Prone Ys,Strength,Waist,Suspension Trainer,Male,,,,,strength
7509,Suspender Prone Ts,Strength,Back,Suspension Trainer,Male,,,,,strength
7510,Ring Archer Push-up,Strength,Chest,Body weight,Male,,,,,strength
7511,Ring Tuck Planche,Strength,Waist,Body weight,Male,,,,,strength
7512,Ring Archer Pull-up,Strength,Back,Body weight,Male,,,,,strength
7513,Ring Straddle L Sit,Strength,Waist,Body weight,Male,,,,,strength
7514,Ring Front Lever,Strength,Waist,Hammerstrength Machine,Male,,,,,strength
7515,Ring Back Lever,Strength,Waist,Hammerstrength Machine,Male,,,,,strength
7516,Ring Russian Dip,Strength,Upper Arms,Body weight,Male,,,,,strength
7517,Ring One Arm Pull-up,Strength,Back,Body weight,Male,,,,,strength
7518,Ring Planche,Strength,Waist,Body weight,Male,,,,,strength
7519,Ring Handstand,Strength,Shoulders,Body weight,Male,,,,,strength
7520,Ring Russian Push-up,Strength,Chest,Body weight,Male,,,,,strength
7521,Ring Archer Dip,Strength,Chest,Body weight,Male,,,,,strength
7522,Ring Swing,Strength,Waist,Body weight,Male,,,,,strength
7523,Ring Handstand to L Sit,Strength,Waist,Body weight,Male,,,,,strength
7524,Medicine Ball Mountain Climber,Strength,Waist,Medicine Balls,Male,,,,,strength
7525,Dumbbell Decline Pullover,Strength,Back,Dumbbells,Male,,,,,strength
7527,Bear Push-up,Strength,Chest,Body weight,Male,,,,,strength
7528,Predator Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7530,Push-up 3 Points Hops,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7533,Kettlebell Suitcase Hold,Strength,Waist,Kettlebells,Male,,,,,strength
7534,Medicine Ball Rotary Throw,Strength,Waist,Medicine Balls,Male,,,,,strength
7535,Medicine Ball Slam,Strength,Waist,Medicine Balls,Male,,,,,strength
7536,Resistance Band Romanian Deadlift,Strength,Hips,Resistance Bands,Male,,,,,strength
7537,Inchworm to Cobra,Strength,Waist,Body weight,Male,,,,,strength
7538,Lying Floor Slide,Strength,Back,Body weight,Male,,,,,strength
7539,Brettzel,Stretching,Stretching,Body weight,,,,static,Full body / dynamic mobility,mobility
7540,Walking Toe Touch,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7541,Alternate Single Leg Sit Wall,Strength,Thighs,Body weight,Male,,,,,strength
7542,Side Plank March,Strength,Waist,Body weight,Male,,,,,strength
7544,Kettlebell Figure 8 Swing,Strength,Hips,Kettlebells,Male,,,,,strength
7547,Dumbbell Goblet Sumo Squat,Strength,Thighs,Dumbbells,Male,,,,,strength
7548,Kettlebell Swing to Goblet Squat,Strength,Thighs,Kettlebells,Male,,,,,strength
7549,Dumbbell Goblet Bulgarian Split Squat,Strength,Thighs,Dumbbells,Male,,,,,strength
7550,Dumbell Bulgarian Split Squat from Deficit,Strength,Thighs,Dumbbells,Male,,,,,strength
7551,Bodyweight Heel Elevated Bulgarian Split Squat,Strength,Thighs,Body weight,Male,,,,,strength
7552,Barbell Zercher Bulgarian Split Squat,Strength,Thighs,Barbells/Squat Rack,Male,,,,,strength
7553,Doorway Chest Stretch,Stretching,Chest,Body weight,Male,,,,,mobility
7554,Parallel Bars Bent Knee Inverted Row,Strength,Back,Body weight,Male,,,,,strength
7555,Jumping Jack High Knee,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7556,Squat Jack,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7557,Wall sit (narrow stance),Strength,Thighs,Body weight,Male,,,,,strength
7558,Wall sit from Deficit,Strength,Thighs,Body weight,Male,,,,,strength
7559,Dumbbell Goblet Wall Sit,Strength,Thighs,Dumbbells,Male,,,,,strength
7560,Bodyweight Single Leg Squat,Strength,Thighs,Body weight,Male,,,,,strength
7561,Bodyweight Single Leg Squat with Support,Strength,Thighs,Body weight,Male,,,,,strength
7562,Seated Quadriceps Stretch,Stretching,Stretching,Body weight,,,,static,Lower body,mobility
7564,Cable Split Stance Single Arm Row,Strength,Back,Cable,Male,,,,,strength
7565,Barbell Bent Arm Pullover,Strength,Back,Barbells,Male,,,,,strength
7566,Dumbbell Hack Squat,Strength,Hips,Dumbbells,Male,,,,,strength
7568,Jumping Jack Punch,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7569,Double Woodchoppers,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7570,Side Shuffle Swing,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7571,Back Shuffle Side Kickout,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7572,Side Step Pick and Carry,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7577,Bodyweight Heel Elevated Squat,Strength,Thighs,Body weight,Male,,,,,strength
7578,Cable Front Squat with V bar,Strength,Thighs,Cable,Male,,,,,strength
7579,Crab Walk,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7581,Kettlebell Contralateral Reverse Lunge,Strength,Thighs,Kettlebells,Male,,,,,strength
7582,Kettlebell Ipsilateral Reverse Lunge,Strength,Thighs,Kettlebells,Male,,,,,strength
7583,Cable Neutral Grip Lat Pulldown,Strength,Back,Cable,Male,,,,,strength
7584,Cable Kneeling High Low Anti Rotation Chop,Strength,Back,Cable,Male,,,,,strength
7585,Twist Turn Lift,Strength,Waist,Body weight,Male,,,,,strength
7587,Cable Single Arm High Row with Chest Support,Strength,Back,Cable,Male,,,,,strength
7588,Weighted Front Raise Hold,Strength,Shoulders,Body weight,Male,,,,,strength
7591,Cable Lying Face Pull,Strength,Shoulders,Cable,Male,,,,,strength
7592,Cable Incline Rear Delt Fly with Back Support,Strength,Shoulders,Cable,Male,,,,,strength
7593,Sled Glute Dominant Leg Press,Strength,Hips,Leg Press,Male,,,,,strength
7594,Frog,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7595,Crawl Switch,Strength,Waist,Body weight,Male,,,,,strength
7596,Ape Traverse,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7597,Cable High Row with Chest Support,Strength,Back,Cable,Male,,,,,strength
7599,Crocodile Crawl,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7609,Medicine Ball Slam Burpee,Aerobic,Plyometrics,Medicine Balls,Male,,,,,strength
7610,Medicine Ball Twist Turn Slam,Aerobic,Plyometrics,Medicine Balls,Male,,,,,strength
7611,Medicine Ball Roll Plank,Stretching,Waist,Medicine Balls,Male,,,,,strength
7612,Medicine Ball Single Leg Slam,Aerobic,Plyometrics,Medicine Balls,Male,,,,,strength
7613,Medicine Ball Side to Side Slam,Aerobic,Plyometrics,Medicine Balls,Male,,,,,strength
7614,Medicine Ball Plank Jack,Strength,Waist,Medicine Balls,Male,,,,,strength
7615,Medicine Ball Plyo Push-up,Strength,Chest,Medicine Balls,Male,,,,,strength
7616,Ring Maltese Cross,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7617,Ring Back Roll to Support,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7618,Cable Half Kneeling Single Arm Row,Strength,Back,Cable,Male,,,,,strength
7619,Jack Burpee,Aerobic,Cardio,Body weight,Male,,,,,strength
7620,Barbell Banded Bench Press,Strength,Chest,Barbells/Flat Bench,Male,,,,,strength
7621,Barbell Pin Bench Press Conventional grip,Strength,Chest,Barbells/Flat Bench,Male,,,,,strength
7622,Lying Single Leg Hamstring Stretch against Wall,Stretching,Stretching,Body weight,,,,static,Lower body,mobility
7623,Single Arm Lat Stretch against Wall,Stretching,Stretching,Body weight,Male,,,,,mobility
7625,Dumbbell Bent Over Curl,Strength,Upper Arms,Dumbbells,Male,,,,,strength
7626,Landmine Squat,Strength,Thighs,Barbells/Squat Rack,Male,,,,,strength
7627,Landmine Overhead Rear Lunge,Strength,Thighs,Barbells,Male,,,,,strength
7634,Elbow Touch and Press-up,Strength,Shoulders,Body weight,Male,,,,,strength
7635,Underhand Circle Draw,Strength,Shoulders,Body weight,Male,,,,,strength
7636,Criss Cross Upper Chest Raise,Strength,Chest,Body weight,Male,,,,,strength
7637,Chest Fly and Press-up,Strength,Chest,Body weight,Male,,,,,strength
7638,Elbow Closed Arms Pulse,Strength,Chest,Body weight,Male,,,,,strength
7639,Criss Cross Arms Prayer Push,Strength,Chest,Body weight,Male,,,,,strength
7640,Arms Forward and Behind the Neck,Strength,Shoulders,Body weight,Male,,,,,strength
7641,Elbow Prayer Push Circle Draw,Strength,Chest,Body weight,Male,,,,,strength
7642,Double High Knee Side Hop,Aerobic,Plyometrics,Body weight,Male,,,,,cardio
7643,Duck and Forward Punches,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7644,Front Hop Back Hop,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7645,Split Jump Twist Row,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7647,Dumbbell Ipsilateral Single Leg Stiff Leg Deadlift,Strength,Hips,Dumbbells,Male,,,,,strength
7649,Ring Neutral Grip Inverted Row,Strength,Back,Body weight,Male,,,,,strength
7650,Ring Weighted Neutral Grip Inverted Row,Strength,Back,Body weight,Male,,,,,strength
7651,Dumbbell Glute Bridge Single Arm Chest Press,Strength,Chest,Dumbbells,Male,,,,,strength
7652,Dumbbell Contralateral Glute Bridge Single Arm Chest Press,Strength,Chest,Dumbbells,Male,,,,,strength
7653,Dumbbell Ipsilateral Glute Bridge Single Arm Chest Press,Strength,Chest,Dumbbells,Male,,,,,strength
7654,Side Duck Side,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7655,Ring Inverted Row parallel to the floor,Strength,Back,Body weight,Male,,,,,strength
7669,Half Squat Wall Tip Toe,Strength,Thighs,Body weight,Male,,,,,strength
7670,Side Plank Single Knee Drive,Strength,Waist,Body weight,Male,,,,,strength
7671,Swing Torso Twist,Aerobic,Plyometrics,Body weight,Male,,,,,strength
7672,Burpee Two Star Jumps,Aerobic,Plyometrics,Body weight,Male,,,,,strength
